,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_house_area,optimized_task_config_97,False,234.0,19.498,42.61333333333334,13.625,25.258,3.0,4.0,7.0,1.0,9.0,3.0,13.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_97,False,234.0,1.4,1.0,1.5,1.3,3.0,4.0,7.0,1.0,9.0,3.0,13.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_97,False,234.0,1.4,1.0,1.5,1.3,3.0,4.0,7.0,1.0,9.0,3.0,13.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_97,False,234.0,,,,144.2438882222222,3.0,4.0,7.0,1.0,9.0,3.0,13.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,False
Rop,optimized_task_config_97,False,234.0,,,,8.0,3.0,4.0,7.0,1.0,9.0,3.0,13.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_98,False,264.0,15.025,22.255,12.2675,17.3655,3.0,2.0,3.0,1.0,9.0,3.0,10.0,5.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_98,False,264.0,1.5,1.5,1.0,1.4,3.0,2.0,3.0,1.0,9.0,3.0,10.0,5.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_98,False,264.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,9.0,3.0,10.0,5.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_98,False,264.0,,,,305.366241,3.0,2.0,3.0,1.0,9.0,3.0,10.0,5.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
Rop,optimized_task_config_98,False,264.0,,,,3.0,3.0,2.0,3.0,1.0,9.0,3.0,10.0,5.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_99,False,171.0,12.133055555555556,22.582727272727272,6.2925,13.24169934640523,3.0,10.0,6.0,1.0,8.0,1.0,12.0,1.0,kwaitlist,,ver2,base,house_type,4.0,house_type,,False
mean_wait_turn,optimized_task_config_99,False,171.0,3.6,3.0,3.2,3.392156862745098,3.0,10.0,6.0,1.0,8.0,1.0,12.0,1.0,kwaitlist,,ver2,base,house_type,4.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_99,False,171.0,3.066666666666667,2.8181818181818183,1.9,2.784313725490196,3.0,10.0,6.0,1.0,8.0,1.0,12.0,1.0,kwaitlist,,ver2,base,house_type,4.0,house_type,,False
var_mean_house_area,optimized_task_config_99,False,171.0,,,,203.5495659303046,3.0,10.0,6.0,1.0,8.0,1.0,12.0,1.0,kwaitlist,,ver2,base,house_type,4.0,house_type,,False
Rop,optimized_task_config_99,False,171.0,,,,313.0,3.0,10.0,6.0,1.0,8.0,1.0,12.0,1.0,kwaitlist,,ver2,base,house_type,4.0,house_type,,False
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,False,138.0,9.620444444444445,37.85090909090909,4.401,14.6859477124183,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,housing_points,multi_list,2.0,house_type,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,False,138.0,3.866666666666666,1.6363636363636365,4.9,3.588235294117647,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,housing_points,multi_list,2.0,house_type,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,False,138.0,3.8333333333333335,1.0909090909090908,4.7,3.411764705882353,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,housing_points,multi_list,2.0,house_type,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,False,138.0,,,,268.24880939595886,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,housing_points,multi_list,2.0,house_type,,
Rop,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,False,138.0,,,,400.0,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,housing_points,multi_list,2.0,house_type,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True,150.0,9.5559$\pm$0.0006,32.4473$\pm$1.9264,4.5462$\pm$0.0012,13.5110$\pm$0.4156,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,multi_list,2.0,house_type,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True,150.0,3.7500$\pm$0.0500,2.3636$\pm$0.1818,5.1000$\pm$0.0000,3.7157$\pm$0.0098,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,multi_list,2.0,house_type,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True,150.0,3.6167$\pm$0.0833,1.0909$\pm$0.0000,5.0500$\pm$0.0500,3.3529$\pm$0.0588,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,multi_list,2.0,house_type,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True,150.0,,,,252.6013$\pm$8.0351,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,multi_list,2.0,house_type,,
Rop,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True,150.0,,,,354.0000$\pm$13.0000,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,multi_list,2.0,house_type,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#housetype,True,260.0,10.2334$\pm$0.0259,39.3032$\pm$2.0386,3.0217$\pm$0.0583,15.0893$\pm$0.4435,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,house_type,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#housetype,True,260.0,3.6167$\pm$0.0167,1.5000$\pm$0.4091,5.7000$\pm$0.1000,3.5686$\pm$0.0784,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,house_type,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#housetype,True,260.0,3.6000$\pm$0.0000,1.0909$\pm$0.0000,4.5500$\pm$0.1500,3.2451$\pm$0.0294,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,house_type,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#housetype,True,260.0,,,,268.1625$\pm$6.5612,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,house_type,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#housetype,True,260.0,,,,414.5000$\pm$16.5000,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,house_type,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,True,23.0,3.0542$\pm$1.4300,17.7755$\pm$0.0000,3.7200$\pm$0.7100,6.3599$\pm$0.9804,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_housesize,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,True,23.0,6.1000$\pm$0.2667,4.4091$\pm$0.1364,5.3000$\pm$0.3000,5.5784$\pm$0.2451,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_housesize,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,True,23.0,1.0667$\pm$0.0000,3.5909$\pm$0.5909,1.1000$\pm$0.0000,1.6176$\pm$0.1275,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_housesize,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,True,23.0,,,,164.3237$\pm$7.6080,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_housesize,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,True,23.0,,,,230.5000$\pm$10.5000,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_housesize,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,True,127.0,5.0749$\pm$0.0070,14.6518$\pm$0.0000,5.0873$\pm$0.6623,7.1430$\pm$0.1340,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_rentmoney,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,True,127.0,5.3500$\pm$0.0167,5.0000$\pm$0.0000,4.6500$\pm$0.1500,5.1373$\pm$0.0392,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_rentmoney,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,True,127.0,1.1500$\pm$0.0500,3.8182$\pm$0.0000,1.4500$\pm$0.3500,1.7843$\pm$0.0980,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_rentmoney,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,True,127.0,,,,160.3916$\pm$0.1601,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_rentmoney,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,True,127.0,,,,205.0000$\pm$9.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,portion_rentmoney,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,True,136.0,1.7769$\pm$1.1091,26.5423$\pm$3.9386,0.7712$\pm$0.7712,6.9212$\pm$1.6531,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,random_avg,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,True,136.0,6.2000$\pm$0.3667,3.2727$\pm$0.5455,6.5000$\pm$0.2000,5.6275$\pm$0.3725,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,random_avg,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,True,136.0,2.6000$\pm$0.6000,1.0000$\pm$0.0000,2.9500$\pm$0.5500,2.3235$\pm$0.4608,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,random_avg,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,True,136.0,,,,215.5981$\pm$32.7551,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,random_avg,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,True,136.0,,,,289.5000$\pm$45.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,multi_list,2.0,random_avg,,
mean_house_area,ver1_nofilter_multilist(1.2)_portion1(f_member_num)_priority_8t_6h_p#portion_housesize,True,111.0,9.7639$\pm$0.3617,22.3859$\pm$5.0032,7.8636$\pm$1.8311,12.1137$\pm$0.9329,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,[1],
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion1(f_member_num)_priority_8t_6h_p#portion_housesize,True,111.0,3.3833$\pm$0.0167,3.8182$\pm$0.6364,3.6000$\pm$0.7000,3.5196$\pm$0.0098,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,[1],
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion1(f_member_num)_priority_8t_6h_p#portion_housesize,True,111.0,2.4000$\pm$0.1000,2.3636$\pm$0.1818,2.3500$\pm$0.3500,2.3824$\pm$0.1667,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,[1],
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion1(f_member_num)_priority_8t_6h_p#portion_housesize,True,111.0,,,,190.7607$\pm$28.2163,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,[1],
Rop,ver1_nofilter_multilist(1.2)_portion1(f_member_num)_priority_8t_6h_p#portion_housesize,True,111.0,,,,270.0000$\pm$36.0000,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,[1],
mean_house_area,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,True,101.0,10.6837$\pm$0.8720,21.7264$\pm$0.5009,7.6573$\pm$1.7298,12.4720$\pm$0.2818,2.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.5, 0.5]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,True,101.0,3.8167$\pm$0.2500,3.7273$\pm$0.0000,3.4000$\pm$0.7000,3.7157$\pm$0.0098,2.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.5, 0.5]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,True,101.0,2.0500$\pm$0.1833,2.5455$\pm$0.0000,1.5000$\pm$0.2000,2.0490$\pm$0.1471,2.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.5, 0.5]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,True,101.0,,,,188.1514$\pm$6.9376,2.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.5, 0.5]",
Rop,ver1_nofilter_multilist(1.2)_portion2(f_member_num)_priority_8t_6h_p#portion_housesize,True,101.0,,,,268.0000$\pm$24.0000,2.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.5, 0.5]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,True,228.0,11.9364$\pm$0.6503,14.4909$\pm$0.7609,7.8294$\pm$1.2379,11.6821$\pm$0.3039,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,True,228.0,3.1167$\pm$0.1167,5.6364$\pm$0.1818,3.6000$\pm$0.0000,3.7549$\pm$0.1078,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,True,228.0,2.1667$\pm$0.0667,2.9091$\pm$0.0909,3.0000$\pm$0.1000,2.4902$\pm$0.0392,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,True,228.0,,,,159.9076$\pm$9.4210,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,True,228.0,,,,254.5000$\pm$23.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_rent_money,True,9.0,11.1291$\pm$0.0816,14.4518$\pm$0.0000,9.2159$\pm$0.1864,11.4706$\pm$0.0114,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_rent_money,True,9.0,3.2833$\pm$0.0167,4.6818$\pm$0.0455,3.3000$\pm$0.2000,3.5882$\pm$0.0196,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_rent_money,True,9.0,2.2500$\pm$0.0167,4.4545$\pm$0.0000,2.5000$\pm$0.0000,2.7745$\pm$0.0098,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_rent_money,True,9.0,,,,159.3444$\pm$0.4517,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_rent_money,True,9.0,,,,251.5000$\pm$1.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#random_avg,True,160.0,7.7171$\pm$0.4072,26.5318$\pm$0.5300,2.8664$\pm$1.3664,10.8240$\pm$0.0859,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,random_avg,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#random_avg,True,160.0,4.6000$\pm$0.1333,3.6364$\pm$0.0909,5.8500$\pm$0.5500,4.6373$\pm$0.0490,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,random_avg,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#random_avg,True,160.0,3.2500$\pm$0.0167,1.0909$\pm$0.0000,4.2500$\pm$0.0500,2.9804$\pm$0.0196,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,random_avg,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#random_avg,True,160.0,,,,226.7425$\pm$8.0909,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,random_avg,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#random_avg,True,160.0,,,,366.5000$\pm$19.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2.0,random_avg,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,True,103.0,10.4735$\pm$0.0342,21.3159$\pm$2.0368,6.2818$\pm$1.0083,11.9901$\pm$0.2215,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,True,103.0,3.6833$\pm$0.1833,4.1364$\pm$0.0455,4.3000$\pm$0.2000,3.9020$\pm$0.1373,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,True,103.0,2.3833$\pm$0.2500,2.1818$\pm$0.0909,1.8000$\pm$0.0000,2.2255$\pm$0.1667,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,True,103.0,,,,195.1307$\pm$8.9517,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_housesize,True,103.0,,,,276.0000$\pm$31.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_rent_money,True,13.0,11.3129$\pm$0.6433,16.1095$\pm$1.8277,5.9893$\pm$0.8795,11.3036$\pm$0.1882,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_rent_money,True,13.0,3.3500$\pm$0.2167,4.6818$\pm$0.4091,4.5000$\pm$0.4000,3.8627$\pm$0.0392,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_rent_money,True,13.0,2.3667$\pm$0.2333,2.3182$\pm$0.0455,1.9000$\pm$0.2000,2.2647$\pm$0.1863,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_rent_money,True,13.0,,,,163.7494$\pm$7.4002,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#portion_rent_money,True,13.0,,,,246.5000$\pm$4.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,portion_rentmoney,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#random_avg,True,249.0,8.9377$\pm$1.5241,18.6282$\pm$3.8100,3.7996$\pm$0.1266,10.0204$\pm$0.0499,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,priority,portionmonthly_rent_budget,2.0,random_avg,"[0.3, 0.4, 0.3]",
